Id,Code,Code slug,Number,Name,Created at,Updated at
8645,FREN100  CM,FREN100-CM,100,Intro to French&Francophone Stds    ,2023-04-26 00:23:47 UTC,2023-04-26 00:23:47 UTC
8644,FREN045  SC,FREN045-SC,45,Advanced Oral French    ,2023-04-26 00:23:47 UTC,2023-04-26 00:23:47 UTC
8643,EA  189M PO,EA-189M-PO,189,Desert Conservation Field Sem    ,2023-04-26 00:23:37 UTC,2023-04-26 00:23:37 UTC
8642,ENGL195  SC,ENGL195-SC,195,Fiction Wkshp: Magic & Metaphor    ,2023-04-26 00:23:29 UTC,2023-04-26 00:23:29 UTC
8641,ENGL113S SC,ENGL113S-SC,113,Weird Shakespeare    ,2023-04-26 00:23:29 UTC,2023-04-26 00:23:29 UTC
8640,ENGL018  PO,ENGL018-PO,18,Group Texts: Genres of U.S. Lit    ,2023-04-26 00:23:29 UTC,2023-04-26 00:23:29 UTC
8639,ENGL015  PO,ENGL015-PO,15,Poetry Starting with Words    ,2023-04-26 00:23:29 UTC,2023-04-26 00:23:29 UTC
8638,MATH056  HM,MATH056-HM,56,Probability/Stats for Engineers    ,2023-04-26 00:23:25 UTC,2023-04-26 00:23:25 UTC
8637,ENGR208  HM,ENGR208-HM,208,Machine Learning: Thry & Applica    ,2023-04-26 00:23:25 UTC,2023-04-26 00:23:25 UTC
8636,ENGR026  HM,ENGR026-HM,26,Prototyping Your Future Self    ,2023-04-26 00:23:25 UTC,2023-04-26 00:23:25 UTC
8635,ECON179F HM,ECON179F-HM,179,Environmental Economics  / Special Topics in Economics  ,2023-04-26 00:23:19 UTC,2023-04-26 00:23:19 UTC
8634,PSYC167  CM,PSYC167-CM,167,Data Visualization    ,2023-04-26 00:23:09 UTC,2023-04-26 00:23:09 UTC
8633,DANC136  PO,DANC136-PO,136,A History of Social Dance    ,2023-04-26 00:23:04 UTC,2023-04-26 00:23:04 UTC
8632,MATH162  PZ,MATH162-PZ,162,Machine Learning    ,2023-04-26 00:22:59 UTC,2023-04-26 00:22:59 UTC
8631,CSCI181ANHM,CSCI181ANHM,181,Info-Theor Fnds: Atificial Learn  / Computer Science Seminar  ,2023-04-26 00:22:58 UTC,2023-04-26 00:22:58 UTC
8630,CSCI181AMHM,CSCI181AMHM,181,User-Cent. Research & Evaluation  / Computer Science Seminar  ,2023-04-26 00:22:58 UTC,2023-04-26 00:22:58 UTC
8629,CSCI181ALHM,CSCI181ALHM,181,Making Computer Science  / Computer Science Seminar  ,2023-04-26 00:22:58 UTC,2023-04-26 00:22:58 UTC
8628,CSCI123  HM,CSCI123-HM,123,Comput Practices/Projects/People    ,2023-04-26 00:22:58 UTC,2023-04-26 00:22:58 UTC
8627,CSCI049D HM,CSCI049D-HM,49,CS Studio  / Special Topics in Computer Sci  ,2023-04-26 00:22:58 UTC,2023-04-26 00:22:58 UTC
8626,CHST144  CH,CHST144-CH,144,Latina/o Religions and Culture    ,2023-04-26 00:22:47 UTC,2023-04-26 00:22:47 UTC
8625,CHEM023A PO,CHEM023A-PO,23,Discovering Chemistry w/ Lab    ,2023-04-26 00:22:43 UTC,2023-04-26 00:22:43 UTC
8624,NEUR140  KS,NEUR140-KS,140,Selected Topics in Neuroscience    ,2023-04-26 00:22:31 UTC,2023-04-26 00:22:31 UTC
8623,CHNT170  PO,CHNT170-PO,170,China from the Borders    ,2023-04-26 00:22:17 UTC,2023-04-26 00:22:17 UTC
8622,CHIN153  PO,CHIN153-PO,153,Chinese Language and Gender    ,2023-04-26 00:22:17 UTC,2023-04-26 00:22:17 UTC
8621,ASIA082  PO,ASIA082-PO,82,Confucius and his interpreters    ,2023-04-26 00:22:17 UTC,2023-04-26 00:22:17 UTC
8620,ASAM115  PO,ASAM115-PO,115,Theory and Methods    ,2023-04-26 00:22:12 UTC,2023-04-26 00:22:12 UTC
8619,RUST189B PO,RUST189B-PO,189,Avant-Garde Art & Arch in Russia    ,2023-04-26 00:22:09 UTC,2023-04-26 00:22:09 UTC
8618,ARHI179F HM,ARHI179F-HM,179,Viral Cultures: Art-Sci Collabs  / Special Topics in Art History  ,2023-04-26 00:22:09 UTC,2023-04-26 00:22:09 UTC
8617,ARHI138  PO,ARHI138-PO,138,Reclaiming Native American Art    ,2023-04-26 00:22:09 UTC,2023-04-26 00:22:09 UTC
8616,ENGL158  JT,ENGL158-JT,158,Ovidian Figures    ,2023-04-26 00:22:07 UTC,2023-04-26 00:22:07 UTC
8615,ART 179U HM,ART-179U-HM,179,Projects  / Special Topics in Art  ,2023-04-26 00:22:06 UTC,2023-04-26 00:22:06 UTC
8614,ART 179T HM,ART-179T-HM,179,Portrait Photography  / Special Topics in Art  ,2023-04-26 00:22:06 UTC,2023-04-26 00:22:06 UTC
8613,ART 179S HM,ART-179S-HM,179,Collage  / Special Topics in Art  ,2023-04-26 00:22:06 UTC,2023-04-26 00:22:06 UTC
8612,ART 126C SC,ART-126C-SC,126,Topics: Feeling Brown    ,2023-04-26 00:22:06 UTC,2023-04-26 00:22:06 UTC
8611,ART 122B SC,ART-122B-SC,122,"Exp Ceramics: Make, Perform, Doc    ",2023-04-26 00:22:06 UTC,2023-04-26 00:22:06 UTC
8610,ART 017X PZ,ART-017X-PZ,17,Gender Disability& Carework    ,2023-04-26 00:22:06 UTC,2023-04-26 00:22:06 UTC
8609,ANTH123  PO,ANTH123-PO,123,Anthropology of Genetics    ,2023-04-26 00:22:01 UTC,2023-04-26 00:22:01 UTC
8608,ANTH109  SC,ANTH109-SC,109,Anthropology of Development    ,2023-04-26 00:22:01 UTC,2023-04-26 00:22:01 UTC
8607,AMST103  PZ,AMST103-PZ,103,Intro to American Cultures    ,2023-04-26 00:21:58 UTC,2023-04-26 00:21:58 UTC
8606,KORE110  CM,KORE110-CM,110,Adv Korean: Contemporary Life    ,2023-04-26 00:21:51 UTC,2023-04-26 00:21:51 UTC
8605,GERM114B SC,GERM114B-SC,114,Dada: Art/Anti -Writing Mod    ,2023-04-26 00:21:50 UTC,2023-04-26 00:21:50 UTC
8604,GERM114  SC,GERM114-SC,114,Dada: Art or Anti-Art?    ,2023-04-26 00:21:50 UTC,2023-04-26 00:21:50 UTC
8603,GERM041  SC,GERM041-SC,41,Advanced German Conversation    ,2023-04-26 00:21:50 UTC,2023-04-26 00:21:50 UTC
8602,GERM031  SC,GERM031-SC,31,Intermediate German Conversation    ,2023-04-26 00:21:50 UTC,2023-04-26 00:21:50 UTC
8601,FREN188  PO,FREN188-PO,188,Memory of Francophone Minorities    ,2023-04-26 00:21:50 UTC,2023-04-26 00:21:50 UTC
8600,FREN101B PO,FREN101B-PO,101,Intro to Literary Analysis    ,2023-04-26 00:21:50 UTC,2023-04-26 00:21:50 UTC
8599,FREN101A PO,FREN101A-PO,101,Intro to Literary Analysis    ,2023-04-26 00:21:50 UTC,2023-04-26 00:21:50 UTC
8598,AFRI195E AF,AFRI195E-AF,195,Haitian Revolution    ,2023-04-26 00:21:27 UTC,2023-04-26 00:21:27 UTC
8597,AFRI122  PO,AFRI122-PO,122,Black Women's Autobiography    ,2023-04-26 00:21:27 UTC,2023-04-26 00:21:27 UTC
8596,THEA085  PO,THEA085-PO,85,Advanced Lighting Design    ,2022-11-15 00:47:08 UTC,2022-11-15 00:47:08 UTC
8595,THEA026  PO,THEA026-PO,26,Computer Aided Design Theatre    ,2022-11-15 00:47:08 UTC,2022-11-15 00:47:08 UTC
8594,THEA016  PO,THEA016-PO,16,Queer Theatre and Performance    ,2022-11-15 00:47:08 UTC,2022-11-15 00:47:08 UTC
8593,THEA011  PO,THEA011-PO,11,Theatrical Clown    ,2022-11-15 00:47:08 UTC,2022-11-15 00:47:08 UTC
8592,ENGL098  PO,ENGL098-PO,98,An Art of Noticing    ,2022-11-15 00:46:23 UTC,2022-11-15 00:46:23 UTC
8591,ENGR190BFHM,ENGR190BFHM,190,Intellectl Prop Law for Sci/Engr  / Special Topics in Engineering  ,2022-11-15 00:46:23 UTC,2022-11-15 00:46:23 UTC
8590,SPAN138  PZ,SPAN138-PZ,138,Spanish on the Stage Practicum    ,2022-11-07 03:52:42 UTC,2022-11-07 03:52:42 UTC
8589,RLST146  PO,RLST146-PO,146,Antisemitism    ,2022-11-07 03:52:39 UTC,2022-11-07 03:52:39 UTC
8588,PSYC152  PO,PSYC152-PO,152,Forensic Psychology    ,2022-11-07 03:52:38 UTC,2022-11-07 03:52:38 UTC
8587,POLI189W PO,POLI189W-PO,189,Intl Law & War Crimes    ,2022-11-07 03:52:37 UTC,2022-11-07 03:52:37 UTC
8586,POLI189U PO,POLI189U-PO,189,Public and Private Diplomacy    ,2022-11-07 03:52:37 UTC,2022-11-07 03:52:37 UTC
8585,MUS 180F SC,MUS-180F-SC,180,Voice For Musical Theatre    ,2022-11-07 03:52:28 UTC,2022-11-07 03:52:28 UTC
8584,CHIN053  PO,CHIN053-PO,53,Intro to Pop Culture in China    ,2022-11-07 03:52:04 UTC,2022-11-07 03:52:04 UTC
8583,BIOL042LXKS,BIOL042LXKS,42,Integrtd Biology & Chemistry Lab    ,2022-11-07 03:52:00 UTC,2022-11-07 03:52:00 UTC
8582,BIOL007 LPO,BIOL007-LPO,7,"Lab, Outdoor Science Education    ",2022-11-07 03:51:59 UTC,2022-11-07 03:51:59 UTC
8581,ASTR127  PO,ASTR127-PO,127,Milky Way    ,2022-11-07 03:51:59 UTC,2022-11-07 03:51:59 UTC
8580,AFRI191C AF,AFRI191C-AF,191,Senior Thesis    ,2022-11-07 03:51:49 UTC,2022-11-07 03:51:49 UTC
8579,CSCI199IRPO,CSCI199IRPO,199,Computer Science: Indep Research - ARCS Lab Research    ,2022-10-31 20:48:05 UTC,2022-10-31 20:48:05 UTC
8578,CSCI181AHHM,CSCI181AHHM,181,CS Frontiers  / Computer Science Seminar  ,2022-10-31 20:48:05 UTC,2022-10-31 20:48:05 UTC
8577,ENTR049A HM,ENTR049A-HM,49,Entrepreneurship Seminar  /Spec Topics in Entrepreneurship  ,2022-10-31 20:46:22 UTC,2022-10-31 20:46:22 UTC
8576,WRIT197P SC,WRIT197P-SC,197,Politics & Art: Fiction Workshop    ,2022-10-31 20:46:21 UTC,2022-10-31 20:46:21 UTC
8575,WRIT153IOSC,WRIT153IOSC,153,Introduction to Podcasting    ,2022-10-31 20:46:21 UTC,2022-10-31 20:46:21 UTC
8574,WRIT146  SC,WRIT146-SC,146,Academic vs Creative Non/Fiction    ,2022-10-31 20:46:21 UTC,2022-10-31 20:46:21 UTC
8573,STS 179N HM,STS-179N-HM,179,"Imagining Env/Climate Justice:CA  /Spec Topics: Sci, Tech, Society  ",2022-10-31 20:46:18 UTC,2022-10-31 20:46:18 UTC
8572,RLST083  CM,RLST083-CM,83,"Hip-Hop, Religion, & Revolution    ",2022-10-31 20:46:18 UTC,2022-10-31 20:46:18 UTC
8571,RLST023  PO,RLST023-PO,23,Islam and Capitalism    ,2022-10-31 20:46:18 UTC,2022-10-31 20:46:18 UTC
8570,RLST011  PO,RLST011-PO,11,Africana Religion and Politics    ,2022-10-31 20:46:18 UTC,2022-10-31 20:46:18 UTC
8569,PSYC179M HM,PSYC179M-HM,179,Psych of Settler-Colonialism  / Special Topics in Psychology  ,2022-10-31 20:46:17 UTC,2022-10-31 20:46:17 UTC
8568,POLI189T PO,POLI189T-PO,189,Conservative Political Thought    ,2022-10-31 20:46:15 UTC,2022-10-31 20:46:15 UTC
8567,POLI089A PO,POLI089A-PO,89,"Power! Space, Time, & Culture    ",2022-10-31 20:46:15 UTC,2022-10-31 20:46:15 UTC
8566,PHYS064  HM,PHYS064-HM,64,Math/Comp Methods for Physicists    ,2022-10-31 20:46:14 UTC,2022-10-31 20:46:14 UTC
8565,PHYS024R HM,PHYS024R-HM,24,Mechanics&Wave Motion Recitation    ,2022-10-31 20:46:14 UTC,2022-10-31 20:46:14 UTC
8564,PE  250  JP,PE-250-JP,250,Ski and Snowboard Club    ,2022-10-31 20:46:13 UTC,2022-10-31 20:46:13 UTC
8563,PE  231  JP,PE-231-JP,231,Rugby Touch    ,2022-10-31 20:46:13 UTC,2022-10-31 20:46:13 UTC
8562,PE  081B JP,PE-081B-JP,81,"Hot TRX, Reformer Row, Unlimited    ",2022-10-31 20:46:12 UTC,2022-10-31 20:46:12 UTC
8561,PE  073J JP,PE-073J-JP,73,Gentle Yoga-Warm    ,2022-10-31 20:46:12 UTC,2022-10-31 20:46:12 UTC
8560,PE  073I JP,PE-073I-JP,73,Yoga-Gentle & Meditation    ,2022-10-31 20:46:12 UTC,2022-10-31 20:46:12 UTC
8559,PE  070H JP,PE-070H-JP,70,Somatic Yoga & Deep Stretch    ,2022-10-31 20:46:12 UTC,2022-10-31 20:46:12 UTC
8558,PE  056E JP,PE-056E-JP,56,Futsal (indoor soccer)    ,2022-10-31 20:46:12 UTC,2022-10-31 20:46:12 UTC
8557,PE  037C PO,PE-037C-PO,37,Dance- American Smooth Advanced    ,2022-10-31 20:46:12 UTC,2022-10-31 20:46:12 UTC
8556,PE  025A JP,PE-025A-JP,25,Karate    ,2022-10-31 20:46:12 UTC,2022-10-31 20:46:12 UTC
8555,PE  014E JP,PE-014E-JP,14,Cardio Climb and Sculpt    ,2022-10-31 20:46:11 UTC,2022-10-31 20:46:11 UTC
8554,PE  008I JP,PE-008I-JP,8,"Barre, Yoga, HIIT, Sculp    ",2022-10-31 20:46:11 UTC,2022-10-31 20:46:11 UTC
8553,PHIL185C PZ,PHIL185C-PZ,185,Topics: Phil Cognitive Science    ,2022-10-31 20:46:10 UTC,2022-10-31 20:46:10 UTC
8552,ORST164  PZ,ORST164-PZ,164,Social Norms Theory & Org Change    ,2022-10-31 20:46:09 UTC,2022-10-31 20:46:09 UTC
8551,NEUR118  PO,NEUR118-PO,118,Neuroimaging with fMRI    ,2022-10-31 20:46:08 UTC,2022-10-31 20:46:08 UTC
8550,NEUR103  KS,NEUR103-KS,103,"Neurobiol Motiv,Reward,Addiction    ",2022-10-31 20:46:08 UTC,2022-10-31 20:46:08 UTC
8549,SCI 010L CM,SCI-010L-CM,10,The Codes of Life    ,2022-10-31 20:46:07 UTC,2022-10-31 20:46:07 UTC
8548,MS  174  PO,MS-174-PO,174,Film Noir    ,2022-10-31 20:46:04 UTC,2022-10-31 20:46:04 UTC
8547,MS  126  PO,MS-126-PO,126,Video Games and Media Discourse    ,2022-10-31 20:46:04 UTC,2022-10-31 20:46:04 UTC
8546,MATH179  HM,MATH179-HM,179,Mathematics of Big Data    ,2022-10-31 20:46:03 UTC,2022-10-31 20:46:03 UTC
8545,MATH162  CM,MATH162-CM,162,Quantum Computation    ,2022-10-31 20:46:03 UTC,2022-10-31 20:46:03 UTC
8544,MATH145A PZ,MATH145A-PZ,145,Shapes of Surfaces    ,2022-10-31 20:46:03 UTC,2022-10-31 20:46:03 UTC
8543,MATH049E HM,MATH049E-HM,49,Probability&Statistics for Engr  / Special Topics in Mathematics  ,2022-10-31 20:46:02 UTC,2022-10-31 20:46:02 UTC
8542,LIT 179AGHM,LIT-179AGHM,179,Radio Shakespeare  / Special Topics in Literature  ,2022-10-31 20:46:01 UTC,2022-10-31 20:46:01 UTC
8541,LIT 134C CM,LIT-134C-CM,134,Special Studies in Film - Spy Films    ,2022-10-31 20:46:01 UTC,2023-10-31 05:26:09 UTC
8540,PHIL111  HM,PHIL111-HM,111,Empirical/ExperimentalPhilosophy    ,2022-10-31 20:46:01 UTC,2022-10-31 20:46:01 UTC
8539,LGCS128  PO,LGCS128-PO,128,Animal Communication    ,2022-10-31 20:46:01 UTC,2022-10-31 20:46:01 UTC
8538,POLI148  SC,POLI148-SC,148,Study/Struggle: Prison Education    ,2022-10-31 20:45:57 UTC,2022-10-31 20:45:57 UTC
8537,HIST169  PZ,HIST169-PZ,169,Globaliz & Oceania: Hawai'i & Tn    ,2022-10-31 20:45:56 UTC,2022-10-31 20:45:56 UTC
8536,HIST149  SC,HIST149-SC,149,Themes/Methods African History    ,2022-10-31 20:45:56 UTC,2022-10-31 20:45:56 UTC
8535,HIST146  PO,HIST146-PO,146,Persian Book of Kings: Shahnameh    ,2022-10-31 20:45:56 UTC,2022-10-31 20:45:56 UTC
8534,GOVT137A CM,GOVT137A-CM,137,Special Topics in Government - Tocqueville/Problem of Equality    ,2022-10-31 20:45:55 UTC,2023-10-31 05:25:40 UTC
8533,GEOL189V PO,GEOL189V-PO,189,"Research Methodologies, Geology    ",2022-10-31 20:45:54 UTC,2022-10-31 20:45:54 UTC
8532,GWS 184  PO,GWS-184-PO,184,Trans/Gender-Variant Aesthetics    ,2022-10-31 20:45:53 UTC,2022-10-31 20:45:53 UTC
8531,PHIL108  PZ,PHIL108-PZ,108,Political Animals & Animal Ethcs    ,2022-10-31 20:45:51 UTC,2022-10-31 20:45:51 UTC
8530,ENGL197P SC,ENGL197P-SC,197,Politics & Art: Fiction Workshop    ,2022-10-31 20:45:49 UTC,2022-10-31 20:45:49 UTC
8529,ENGL195B PO,ENGL195B-PO,195,Literary Crit: Advd Methods II    ,2022-10-31 20:45:49 UTC,2022-10-31 20:45:49 UTC
8528,ENGL185  SC,ENGL185-SC,185,Modern Drama    ,2022-10-31 20:45:49 UTC,2022-10-31 20:45:49 UTC
8527,ENGL073  PZ,ENGL073-PZ,73,Translation in the 21st Century    ,2022-10-31 20:45:49 UTC,2022-10-31 20:45:49 UTC
8526,ENGR190BEHM,ENGR190BEHM,190,Biomechan of Animal Interactions  / Special Topics in Engineering  ,2022-10-31 20:45:49 UTC,2022-10-31 20:45:49 UTC
8525,ENGR154  HM,ENGR154-HM,154,System-on-Chip Design    ,2022-10-31 20:45:48 UTC,2022-10-31 20:45:48 UTC
8524,ENGR025  HM,ENGR025-HM,25,Prototyping Your Mudd    ,2022-10-31 20:45:48 UTC,2022-10-31 20:45:48 UTC
8523,ENGR015  HM,ENGR015-HM,15,Introduction to Aviation    ,2022-10-31 20:45:48 UTC,2022-10-31 20:45:48 UTC
8522,ECON136  SC,ECON136-SC,136,Financial Economics    ,2022-10-31 20:45:47 UTC,2022-10-31 20:45:47 UTC
8521,ECON089A PO,ECON089A-PO,89,Mechanisms Social Universe    ,2022-10-31 20:45:47 UTC,2022-10-31 20:45:47 UTC
8520,DS  108  PZ,DS-108-PZ,108,Data & Justice Past and Future    ,2022-10-31 20:45:46 UTC,2022-10-31 20:45:46 UTC
8519,CSCI181AKHM,CSCI181AKHM,181,Computing in the Wild  / Computer Science Seminar  ,2022-10-31 20:45:44 UTC,2022-10-31 20:45:44 UTC
8518,CSCI181AJHM,CSCI181AJHM,181,Robot Ethics  / Computer Science Seminar  ,2022-10-31 20:45:44 UTC,2022-10-31 20:45:44 UTC
8517,CSCI181AIHM,CSCI181AIHM,181,Machine Learning System Design  / Computer Science Seminar  ,2022-10-31 20:45:44 UTC,2022-10-31 20:45:44 UTC
8516,CLAS116  SC,CLAS116-SC,116,Race/Ethnic in Greco-Roman World    ,2022-10-31 20:45:43 UTC,2022-10-31 20:45:43 UTC
8515,CHST187  CH,CHST187-CH,187,Revolution & Romance: Latinx Lit    ,2022-10-31 20:45:42 UTC,2022-10-31 20:45:42 UTC
8514,CHST183  CH,CHST183-CH,183,Latina Lit: Feminism & Brown Bod    ,2022-10-31 20:45:42 UTC,2022-10-31 20:45:42 UTC
8513,CHEM193P HM,CHEM193P-HM,193,Science Communication  / Special Topics in Chemistry  ,2022-10-31 20:45:41 UTC,2022-10-31 20:45:41 UTC
8512,CHEM193O HM,CHEM193O-HM,193,Chem of Surfaces & Interfaces  / Special Topics in Chemistry  ,2022-10-31 20:45:41 UTC,2022-10-31 20:45:41 UTC
8511,NEUR181  KS,NEUR181-KS,181,Neurological Disorders - Molecular Basis of Neuro Disorde    ,2022-10-31 20:45:39 UTC,2022-10-31 20:45:39 UTC
8510,BIOL187T KS,BIOL187T-KS,187,Topics: Mycology & Global Change    ,2022-10-31 20:45:39 UTC,2022-10-31 20:45:39 UTC
8509,BIOL185F HM,BIOL185F-HM,185,Developmental Biology  / Special Topics in Biology  ,2022-10-31 20:45:39 UTC,2022-10-31 20:45:39 UTC
8508,BIOL185E HM,BIOL185E-HM,185,Data Science for Conservation  / Special Topics in Biology  ,2022-10-31 20:45:39 UTC,2022-10-31 20:45:39 UTC
8507,BIOL136L KS,BIOL136L-KS,136,Population Genomics    ,2022-10-31 20:45:39 UTC,2022-10-31 20:45:39 UTC
8506,BIOL119  KS,BIOL119-KS,119,Intro to R in Science    ,2022-10-31 20:45:39 UTC,2022-10-31 20:45:39 UTC
8505,BIOL007  PO,BIOL007-PO,7,Outdoor Science Education    ,2022-10-31 20:45:38 UTC,2022-10-31 20:45:38 UTC
8504,ASIA081  PO,ASIA081-PO,81,A Chinese Culinary History    ,2022-10-31 20:45:37 UTC,2022-10-31 20:45:37 UTC
8503,ASAM179L AA,ASAM179L-AA,179,Contmp Asian American Literature    ,2022-10-31 20:45:36 UTC,2022-10-31 20:45:36 UTC
8502,ASAM143 PO,ASAM143-PO,143,Race & Policing    ,2022-10-31 20:45:36 UTC,2022-10-31 20:45:36 UTC
8501,ASAM137  PZ,ASAM137-PZ,137,Phil Art Diasporic Visual Cultre    ,2022-10-31 20:45:36 UTC,2022-10-31 20:45:36 UTC
8500,ASAM089  PZ,ASAM089-PZ,89,Qi Gong & Embodied Learning    ,2022-10-31 20:45:36 UTC,2022-10-31 20:45:36 UTC
8499,RUST189A PO,RUST189A-PO,189,Empire at War: Art & Lit in Rus    ,2022-10-31 20:45:36 UTC,2022-10-31 20:45:36 UTC
8498,ARHI186Z PZ,ARHI186Z-PZ,186,When is Contemporary Art?    ,2022-10-31 20:45:36 UTC,2022-10-31 20:45:36 UTC
8497,ARHI136  JT,ARHI136-JT,136,North American Borderlands    ,2022-10-31 20:45:36 UTC,2022-10-31 20:45:36 UTC
8496,ART 188  PO,ART-188-PO,188,Advanced & Expanded Painting    ,2022-10-31 20:45:36 UTC,2022-10-31 20:45:36 UTC
8495,ART 179P HM,ART-179P-HM,179,Making Magazines  / Special Topics in Art  ,2022-10-31 20:45:35 UTC,2022-10-31 20:45:35 UTC
8494,ART 126B SC,ART-126B-SC,126,Topics Ceramics: Build Hist Mem    ,2022-10-31 20:45:35 UTC,2022-10-31 20:45:35 UTC
8493,ART 126A SC,ART-126A-SC,126,Topics Ceramics: Making Fem Life    ,2022-10-31 20:45:35 UTC,2022-10-31 20:45:35 UTC
8492,ANTH189S PO,ANTH189S-PO,189,Language and Power (CP)    ,2022-10-31 20:45:35 UTC,2022-10-31 20:45:35 UTC
8491,ANTH154  PZ,ANTH154-PZ,154,You Can't Teach That    ,2022-10-31 20:45:35 UTC,2022-10-31 20:45:35 UTC
8490,ANTH117  PO,ANTH117-PO,117,Anthropology of Islam    ,2022-10-31 20:45:35 UTC,2022-10-31 20:45:35 UTC
8489,ANTH115  PO,ANTH115-PO,115,Global Latin America    ,2022-10-31 20:45:35 UTC,2022-10-31 20:45:35 UTC
8488,ANTH030  SC,ANTH030-SC,30,Middle Eastern Cities    ,2022-10-31 20:45:35 UTC,2022-10-31 20:45:35 UTC
8487,ANTH027  SC,ANTH027-SC,27,Contemporary South Asia    ,2022-10-31 20:45:35 UTC,2022-10-31 20:45:35 UTC
8486,ANTH022  SC,ANTH022-SC,22,Urban East Asia    ,2022-10-31 20:45:35 UTC,2022-10-31 20:45:35 UTC
8485,MS  124  PZ,MS-124-PZ,124,K-pop and Digital Culture    ,2022-10-31 20:45:34 UTC,2023-11-07 22:02:10 UTC
8484,HIST059  PZ,HIST059-PZ,59,North American Agriculture    ,2022-10-31 20:45:34 UTC,2022-10-31 20:45:34 UTC
8483,HIST042  PZ,HIST042-PZ,42,Slavery and Freedom    ,2022-10-31 20:45:34 UTC,2022-10-31 20:45:34 UTC
8482,ENGL161A PZ,ENGL161A-PZ,161,Archiving Social Movements    ,2022-10-31 20:45:34 UTC,2022-10-31 20:45:34 UTC
8481,ASAM179N HM,ASAM179N-HM,179,New Dirc Pacific IslanderStudies  / Spec Topics:Asian Amer Studies  ,2022-10-31 20:45:34 UTC,2022-10-31 20:45:34 UTC
8480,ASAM179M HM,ASAM179M-HM,179,StoriesofSurvival: Pac Isl Hist  / Spec Topics:Asian Amer Studies  ,2022-10-31 20:45:34 UTC,2022-10-31 20:45:34 UTC
8479,ASAM144  PO,ASAM144-PO,144,Anti-Muslim Racism    ,2022-10-31 20:45:34 UTC,2022-10-31 20:45:34 UTC
8478,AMST118  PO,AMST118-PO,118,Digital American Studies    ,2022-10-31 20:45:34 UTC,2022-10-31 20:45:34 UTC
8477,AMST113  SC,AMST113-SC,113,Asian/American Geographies    ,2022-10-31 20:45:34 UTC,2022-10-31 20:45:34 UTC
8476,ITAL197B SC,ITAL197B-SC,197,The Ferrante Effect    ,2022-10-31 20:45:32 UTC,2022-10-31 20:45:32 UTC
8475,FREN187A SC,FREN187A-SC,187,Env (In)Justice Frncophn World    ,2022-10-31 20:45:32 UTC,2022-10-31 20:45:32 UTC
8474,FREN111  PO,FREN111-PO,111,"French Cinema, Adv Top    ",2022-10-31 20:45:32 UTC,2022-10-31 20:45:32 UTC
8473,POLI187Q SC,POLI187Q-SC,187,Poetry and Politics    ,2022-10-31 20:45:31 UTC,2022-10-31 20:45:31 UTC
8472,POLI187K JT,POLI187K-JT,187,"Race, Nation, and Baseball    ",2022-10-31 20:45:31 UTC,2022-10-31 20:45:31 UTC
8471,LAS 180  PO,LAS-180-PO,180,Gender and Dev in Latin Amer    ,2022-10-31 20:45:29 UTC,2022-10-31 20:45:29 UTC
8470,FGSS188F SC,FGSS188F-SC,188,Adv Top: Crip Futures    ,2022-10-31 20:45:29 UTC,2022-10-31 20:45:29 UTC
8469,CGS 075  PZ,CGS-075-PZ,75,Intro to Postcolonial Studies    ,2022-10-31 20:45:29 UTC,2022-10-31 20:45:29 UTC
8468,ASAM179K AA,ASAM179K-AA,179,Asian American Women on Screen    ,2022-10-31 20:45:29 UTC,2022-10-31 20:45:29 UTC
8467,SPAN130  CM,SPAN130-CM,130,On Afro-Latin-Am Representation    ,2022-10-31 20:45:29 UTC,2022-10-31 20:45:29 UTC
8466,PHIL109IOCM,PHIL109IOCM,109,Africana Philosophy    ,2022-10-31 20:45:29 UTC,2022-10-31 20:45:29 UTC
8465,HIST133  AF,HIST133-AF,133,Slavery & Freedom in New World    ,2022-10-31 20:45:29 UTC,2022-10-31 20:45:29 UTC
8464,AFRI121IOAF,AFRI121IOAF,121,Africana Philosophy    ,2022-10-31 20:45:28 UTC,2022-10-31 20:45:28 UTC
8463,SOC 091B PZ,SOC-091B-PZ,91,Pol Soc: Threats to Democracy    ,2022-09-07 03:14:06 UTC,2022-09-07 03:14:06 UTC
8462,SOC 060  PZ,SOC-060-PZ,60,Religion in the U.S.    ,2022-09-07 03:14:06 UTC,2022-09-07 03:14:06 UTC
8461,SOC 054  PZ,SOC-054-PZ,54,Sociology of Subcultures    ,2022-09-07 03:14:06 UTC,2022-09-07 03:14:06 UTC
8460,PSYC170  PO,PSYC170-PO,170,Sports & Exercise Psychology    ,2022-09-07 03:14:04 UTC,2022-09-07 03:14:04 UTC
8459,PSYC106  PO,PSYC106-PO,106,Life Span Development    ,2022-09-07 03:14:04 UTC,2022-09-07 03:14:04 UTC
8458,PE  206  JP,PE-206-JP,206,5C Dance Club    ,2022-09-07 03:13:59 UTC,2022-09-07 03:13:59 UTC
8457,ORST060  PZ,ORST060-PZ,60,Social Justice in Education    ,2022-09-07 03:13:55 UTC,2022-09-07 03:13:55 UTC
8456,MUS 180H SC,MUS-180H-SC,180,Voice For Musical Theatre    ,2022-09-07 03:13:52 UTC,2022-09-07 03:13:52 UTC
8455,HIST175  PO,HIST175-PO,175,European Intl Relations    ,2022-09-07 03:13:42 UTC,2022-09-07 03:13:42 UTC
